category_class	txgnn	medical_specialization	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_QALY_lost
MONDO:0017722	neurodegenerative_disease | metabolic_disorder | adrenal_gland_disease	pediatric | genetics_and_genomics | neurology	brain_disorder | muscle_disorder | spinal_disorder	True	False	False	true	very high
MONDO:0017721	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | pediatric | neurology	brain_disorder | muscle_disorder	True	False	False	true	very high
MONDO:0017723	neurodegenerative_disease | metabolic_disorder | adrenal_gland_disease	neurology | genetics_and_genomics	brain_disorder | muscle_disorder	True	False	False	false	high
MONDO:0010006	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | neurology	brain_disorder | spinal_disorder	False	False	False	false	very high
MONDO:0042604	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	neurology | genetics_and_genomics | cardiology	kidney_disorder|blood_bone_marrow_disorder	False	False	False	false	very high
MONDO:0042603	metabolic_disorder | autoimmune_diseases | inflammatory_disease	pediatric | genetics_and_genomics	lymphatic_disorder | bone_disorder	False	False	False	false	high
MONDO:0042602	adrenal_gland_disease | metabolic_disorder | neurodegenerative_disease	dermatology | genetics_and_genomics	blood_bone_marrow_disorder | skin_disorder	False	False	False	false	high
MONDO:0042601	metabolic_disorder | adrenal_gland_disease	genetics_and_genomics | dermatology | endocrinology | pediatrics	endocrine_disorder | skin_disorder	False	False	False	false	high
MONDO:0042600	neurodegenerative_disease| metabolic_disorder	pediatric | genetics_and_genomics | endocrinology	liver_disorder | other	False	False	False	false	high
MONDO:0005950	inflammatory_disease | autoimmune_diseases | gastrointestinal_disease (Note: I replaced the original disease name with a more accurate one)	gastroenterology|pediatric	lower_gastrointestinal_disorder upper_gastrointestinal_disorder	True	False	False	true	medium
MONDO:0011449	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	pediatric | genetics_and_genomics | oncology | hematology	blood_bone_marrow_disorder | lymphatic_disorder | immune_disorder	False	False	False	false	medium
MONDO:0012572	neurodegenerative_disease | mental_health_disorder | autoimmune_diseases	pediatric | psychiatry | neurology	liver_disorder | skin_disorder | joint_disorder	False	False	False	false	high
MONDO:0007040	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | pediatrics | neurology | developmental_disorders	joint_disorder | brain_disorder | eye_disorder | muscle_disorder | skin_disorder | joint_disorder	False	False	False	false	high
MONDO:0017584	adrenal_gland_disease | metabolic_disorder | autoimmune_diseases	neurology | genetics_and_genomics	blood_bone_marrow_disorder | immune_disorder	False	False	False	as of my knowledge cutoff in october 2023, sagliker syndrome is a rare genetic disorder. there are no known established treatments that can cure it, but management strategies may exist to alleviate some symptoms. therefore, the answer is false regarding the existence of efficacious treatments that cure, prevent, or universally treat this disease.	medium
MONDO:0007042	neurodegenerative_disease | metabolic_disorder | adrenal_gland_disease	genetics_and_genomics | pediatrics | dermatology | endocrinology	ear_disorder | bone_disorder | skin_disorder	False	False	False	false	medium
MONDO:0042960	metabolic_disorder|neurodegenerative_disease	neurology | genetics_and_genomics	ear_disorder | brain_disorder | lower_gastrointestinal_disorder | other	False	False	False	false	high
MONDO:0008886	metabolic_disorder|autoimmune_diseases	dermatology | genetics_and_genomics	skin_disorder | immune_disorder | hair_related_disorder	False	False	False	false	low
MONDO:0042956	neurodegenerative_disease|adrenal_gland_disease	neurology|psychiatry	joint_disorder | muscle_disorder	False	False	False	false	medium
MONDO:0034099	"neurodegenerative_disease | epilepsy 

Corrected answer: neurodegenerative_disease | epileptic_encephalopathy"	genetics_and_genomics | neurology | pediatric	brain_disorder | developmental_disorder | epileptic_disorder	False	False	False	true	high
MONDO:0800456	neurodegenerative_disease | mental_health_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | neurology | pediatric	brain_disorder|neurodevelopmental disorder	False	False	False	false	high
MONDO:0018927	neurodegenerative_disease | inflammatory_disease	neurology | ophthalmology	brain_disorder | eye_disorder	False	False	False	false	high
MONDO:0014271	metabolic_disorder|glycosylation disorder|congenital disorder of glycosylation	genetics_and_genomics | pediatrics | other	kidney_disorder | liver_disorder	False	False	False	false	very high
MONDO:0014270	"metabolic_disorder | congenital disorder of glycosylation 

(Note: I corrected the spelling from ""STT3A"" to ""congenital disorder of glycosylation"", which is the correct name for this disease)"	pediatric | genetics_and_genomics | congenital disorder of glycosylation is a condition related to protein misfolding and the pediatrics specialty often deals with congenital disorders	kidney_disorder|muscle_disorder|immune_disorder	False	False	False	false	very high
MONDO:0014405	autoimmune_diseases | inflammatory_disease | cardiovascular_disorder	pediatric | allergy_and_immunology | genetics_and_genomics | rheumatology	immune_disorder | vascular_disorder	True	False	False	true	very high
MONDO:0014414	autoimmune_diseases|inflammatory_disease	pediatric | immunology | rheumatology	immune_disorder | other	True	False	False	true	high
MONDO:0850472	cancer | autoimmune_diseases	hematology | oncology	lymphatic_disorder|immune_disorder	False	True	False	true	high
MONDO:0041656	cardiovascular_disorder | cardiovascular_disorder	cardiology | cardiothoracic	heart_disorder | vascular_disorder	False	False	False	true	very high
MONDO:0010490	metabolic_disorder | congenital_disorder	genetics_and_genomics|pediatric	kidney_disorder | ear_disorder | eye_disorder | brain_disorder | upper_gastrointestinal_disorder | other	False	False	False	false	very high
MONDO:0300000	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | pediatric | neurology	joint_disorder | muscle_disorder	False	False	False	false	very high
MONDO:0012885	metabolic_disorder|congenital_disorder_of_glycosylation	genetics_and_genomics | pediatric | urology	kidney_disorder | reproductive_system_disorder	False	False	False	false	very high
MONDO:0800474	neurodegenerative_disease | mental_health_disorder	neurology | endocrinology | genetics_and_genomics	endocrine_disorder | brain_disorder	False	False	False	true	high
MONDO:0800098	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | ophthalmology	eye_disorder|spinal_disorder	False	False	False	false	high
MONDO:0700123	neurodegenerative_disease | developmental_disorder | genetic_disorder | syndrome	genetics_and_genomics | pediatric | neurology	brain_disorder | developmental_disorder | other	False	False	False	false	high
MONDO:0024517	neurological_diseases|cancer	genetics_and_genomics | oncology	brain_disorder | spinal_disorder	False	False	False	false	medium
MONDO:0018761	cancer|sarcoma	oncology | genetics_and_genomics	muscle_disorder|sarcoma|thorax	False	True	False	false	very high
MONDO:0700117	neurodegenerative_disease|mental_health_disorder	neurology|genetics_and_genomics|pediatric|psychiatry	brain_disorder | muscle_disorder	False	False	False	true	high
MONDO:0014746	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | pediatric | neurology	brain_disorder | nervous_system_disorder	False	False	False	true	high
MONDO:0010478	metabolic_disorder | congenital disorder of glycosylation	genetics_and_genomics | pediatric | other	brain_disorder | eye_disorder	False	False	False	false	very high
MONDO:0011342	metabolic disorder | congenital disorder of glycosylation | neurodegenerative disease | genetic disorder	genetics_and_genomics | pediatric | other	brain_disorder | eye_disorder | ear_disorder	False	False	False	false	very high
MONDO:0859000	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | pediatric | neurology	brain_disorder | ear_disorder	False	False	False	false	high
MONDO:0859761	neurodegenerative_disease | metabolic_disorder | mental_health_disorder | other	genetics_and_genomics | neurology | pediatric	kidney_disorder|brain_disorder|ear_disorder	False	False	False	false	very high
MONDO:0859762	neurodegenerative_disease|metabolic_disorder|mental_health_disorder	genetics_and_genomics|pediatric|neurology	brain_disorder | ear_disorder | kidney_disorder | intellectual_disability | developmental_delay	False	False	False	false	high
MONDO:0100068	metabolic_disorder|congenital_disorder_of_glycosylation	genetics_and_genomics | pediatric | other	liver_disorder | other	False	False	False	false	high
MONDO:0044700	neurodegenerative_disease | mental_health_disorder	genetics_and_genomics | pediatric | neurology	brain_disorder | muscle_disorder	False	False	False	false	high
MONDO:0044699	neurodegenerative_disease|mental_health_disorder	neurology | genetics_and_genomics	brain_disorder|muscle_disorder	False	False	False	false	high
MONDO:0018355	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | endocrinology | pediatric | neurology	endocrine_disorder | brain_disorder | lower_gastrointestinal_disorder	False	False	False	false	high
MONDO:0010367	metabolic_disorder|growth_disorder	pediatric | genetics_and_genomics | endocrinology	bone_disorder|growth_disorder|reproductive_system_disorder	False	False	False	true	medium
MONDO:0010026	metabolic_disorder | neurodegenerative_disease | anemia	pediatric | genetics_and_genomics	endocrine_disorder | bone_disorder	False	False	False	false	high
MONDO:0018603	autoimmune_diseases|inflammatory_disease	| pulmonology | genetics_and_genomics	lung_disorder|immune_disorder	False	False	False	true	high
MONDO:0035706	neurodegenerative_disease | metabolic_disorder | mental_health_disorder	genetics_and_genomics | pediatric | neurology	brain_disorder | multiple_congenital_anomalies_syndrome | intellectual_disability	False	False	False	false	very high
MONDO:0012734	metabolic_disorder | autoimmune_diseases | inflammatory_disease	pediatric | rheumatology	joint_disorder | skin_disorder | liver_disorder	False	False	False	false	high
MONDO:0100100	neurodegenerative_disease|metabolic_disorder	genetics_and_genomics | neurology	muscle_disorder|other	False	False	False	true	very high
MONDO:0550003	metabolic_disorder | polycystic liver disease	genetics_and_genomics | hepatology | pediatric	liver_disorder|biliary_disorder	False	False	False	false	high
MONDO:0100337	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | pediatric | neurology	liver_disorder | muscle_disorder	False	False	False	false	high
MONDO:0100121	neurodegenerative_disease | metabolic_disorder | cardiovascular_disorder	genetics_and_genomics | neurology | other	muscle_disorder|heart_disorder	False	False	False	true	high
MONDO:0010728	autoimmune_diseases | inflammatory_disease	dermatology|rhueumatology	immune_disorder | skin_disorder	False	False	False	false	very high
MONDO:0850096	metabolic_disorder | anemia	genetics_and_genomics | pediatric | orthopaedic	bone_disorder | spinal_disorder	False	False	False	false	high
MONDO:0100147	neurodegenerative_disease|mental_health_disorder	genetics_and_genomics | pediatric | psychiatry	spinal_disorder | bone_disorder	False	False	False	true	very high
MONDO:0019266	autoimmune_diseases | inflammatory_disease	dermatology | rheumatology | orthopaedic | pediatrics	bone_disorder | joint_disorder	False	False	False	false	high
MONDO:0850066	autoimmune_diseases | inflammatory_disease	genetics_and_genomics|pediatric|rheumatology	immune_disorder | blood_bone_marrow_disorder | joint_disorder | other	False	False	False	false	high
MONDO:0042498	neurodegenerative_disease | autoimmune_diseases	dermatology | neurology	skin_disorder | liver_disorder	False	False	False	false	high
MONDO:0008395	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | pediatric | neurology	blood_bone_marrow_disorder | brain_disorder | joint_disorder | kidney_disorder | liver_disorder | upper_gastrointestinal_disorder | vascular_disorder	False	False	False	false	very high
MONDO:0010727	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | pediatric | endocrinology	bone_disorder | joint_disorder | endocrine_disorder | eye_disorder | lower_gastrointestinal_disorder | upper_gastrointestinal_disorder | urinary_tract_disorder | vascular_disorder	False	False	False	false	medium
MONDO:0013364	neurodegenerative_disease|mental_health_disorder|metabolic_disorder	genetics_and_genomics | pediatric | neurology	brain_disorder | bone_disorder | joint_disorder	False	False	False	false	high
MONDO:0008393	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | neurology | pediatric	brain_disorder | joint_disorder | eye_disorder | heart_disorder | bone_disorder | muscle_disorder | skin_disorder | upper_gastrointestinal_disorder | urinary_tract_disorder | lymphatic_disorder	False	False	False	false	high
MONDO:0012519	neurodegenerative_disease | mental_health_disorder	genetics_and_genomics|pediatric|neurology	brain_disorder | joint_disorder | spinal_disorder	False	False	False	false	high
MONDO:0019188	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | neurology | pediatric | genetics_and_genomics | neurology | pediatric | genetics_and_genomics | neurology | pediatric	brain_disorder | bone_disorder	False	False	False	false	high
MONDO:0043195	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | pediatric | neurology	joint_disorder | brain_disorder | eye_disorder | bone_disorder	False	False	False	false	high
MONDO:0010003	autoimmune_diseases|inflammatory_disease|anemia	dermatology | immunology	immune_disorder | skin_disorder	False	False	False	false	high
MONDO:0041186	autoimmune_diseases | inflammatory_disease	dermatology | allergy_and_immunology | pediatric | immunology	immune_disorder | skin_disorder | joint_disorder | lymphatic_disorder | vascular_disorder	False	False	False	false	high
MONDO:0008392	neurodegenerative_disease|metabolic_disorder	neurology | genetics_and_genomics	brain_disorder | muscle_disorder	False	False	False	false	medium
MONDO:0009379	neurodegenerative_disease | metabolic_disorder | inflammatory_disease | autoimmune_diseases	neurology | genetics_and_genomics | other	spinal_disorder | brain_disorder | vascular_disorder	False	False	False	false	low
MONDO:0970950	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | pediatric | other	eye_disorder | bone_disorder | joint_disorder | urinary_tract_disorder	False	False	False	false	high
MONDO:0014347	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | pediatric	eye_disorder | bone_disorder | joint_disorder | upper_gastrointestinal_disorder | lower_gastrointestinal_disorder | kidney_disorder | urinary_tract_disorder | lymphatic_disorder	False	False	False	false	high
MONDO:0016369	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | pediatric | other	eye_disorder | bone_disorder	False	False	False	false	very high
MONDO:0016368	neurodegenerative_disease | metabolic_disorder | anemia	genetics_and_genomics | pediatrics	blood_bone_marrow_disorder | eye_disorder	False	False	False	false	high
MONDO:0010002	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | pediatric	blood_bone_marrow_disorder | eye_disorder	False	False	False	false	high
MONDO:0005194	inflammatory_disease | autoimmune_diseases | allergy	pediatric | gastroenterology	lower_gastrointestinal_disorder | upper_gastrointestinal_disorder	True	False	False	true	high
MONDO:0009148	neurodegenerative_disease | autoimmune_diseases | inflammatory_disease | metabolic_disorder	neurology | genetics_and_genomics	liver_disorder | kidney_disorder	False	False	False	false	high
MONDO:0000344	autoimmune_diseases|inflammatory_disease	neurology | dermatology | rheumatology	immune_disorder | skin_disorder | joint_disorder | other	True	False	False	false	medium
MONDO:0008390	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	pediatric | genetics_and_genomics	skin_disorder | eye_disorder | joint_disorder | immune_disorder | lower_gastrointestinal_disorder | upper_gastrointestinal_disorder | lung_disorder | lymphatic_disorder | kidney_disorder | vascular_disorder | blood_bone_marrow_disorder | ear_disorder | spinal_disorder	False	False	False	false	medium
MONDO:0043291	inflammatory_disease | cancer | autoimmune_diseases	gastroenterology|hepatology	liver_disorder | upper_gastrointestinal_disorder	False	False	False	false	medium
MONDO:0014722	metabolic_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics |pediatric	blood_bone_marrow_disorder | lymphatic_disorder | immune_disorder	False	False	False	false	high
MONDO:0019359	autoimmune_diseases | inflammatory_disease	dermatology | rheumatology	skin_disorder|immune_disorder|lymphatic_disorder|vascular_disorder	True	False	False	true	medium
MONDO:0018884	tissue_growth_abnormality | cancer | lipomatosis | mesosomatous	dermatology | genetics_and_genomics | oncology	skin_disorder | muscle_disorder | lymphatic_disorder	False	False	False	false	medium
MONDO:0017770	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	genetics_and_genomics | dermatology	bone_disorder | skin_disorder	False	False	False	false	medium
MONDO:0008391	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | pediatric | dermatology	blood_bone_marrow_disorder | skin_disorder | joint_disorder	False	False	False	false	medium
MONDO:0019978	neurodegenerative_disease | genetic_disorder | developmental_disorder | skeletal_dysplasia | chromosomal_abnormality	pediatric | genetics_and_genomics	bone disorder | skin disorder | joint disorder | blood bone marrow disorder	False	False	False	false	high
MONDO:0008247	metabolic_disorder | neurodegenerative_disease | autoimmune_diseases	genetics_and_genomics | pediatric | other	bone_disorder | hand_disorder | upper_gastrointestinal_disorder | joint_disorder	False	False	False	false	high
MONDO:0100253	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | pediatric | other	joint_disorder | bone_disorder | upper_gastrointestinal_disorder	False	False	False	false	very high
MONDO:0030331	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	neurology|genetics_and_genomics	eye_disorder | bone_disorder | joint_disorder | vascular_disorder | brain_disorder | skin_disorder	False	False	False	false	high
MONDO:0030864	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	genetics_and_genomics | neurology	joint_disorder | bone_disorder | skin_disorder	False	False	False	false	high
MONDO:0010499	neurodegenerative_disease|metabolic_disorder|inflammatory_disease	genetics_and_genomics | pediatric	bone_disorder | joint_disorder | spinal_disorder	False	False	False	false	high
MONDO:0009073	neurodegenerative_disease|metabolic_disorder	genetics_and_genomics | pediatric | neurology	kidney_disorder | joint_disorder | eye_disorder | bone_disorder	False	False	False	false	high
MONDO:0019078	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	genetics_and_genomics | neurology	joint_disorder | bone_disorder	False	False	False	false	very high
MONDO:0009131	autoimmune_diseases | metabolic_disorder	pediatric | genetics_and_genomics | immunology | allergy_and_immunology	immune_disorder | lymphatic_disorder	False	False	False	false	very high
MONDO:0017880	inflammatory_disease | autoimmune_diseases	pediatric | infectious diseases | 	kidney_disorder | liver_disorder	True	False	False	false	medium
MONDO:0014262	neurodegenerative_disease | inflammatory_disease	pediatric | genetics_and_genomics | neurology | pulmonology	eye_disorder | upper_gastrointestinal_disorder | kidney_disorder | liver_disorder | joint_disorder | skeletal_disorder	False	False	False	false	high
MONDO:0019628	metabolic_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | ophthalmology | pediatric	eye_disorder | eye_disorder | teeth_disorder	False	False	False	false	medium
MONDO:0000234	inflammatory_disease | autoimmune_diseases	dermatology | pediatrics	skin_disorder | lymphatic_disorder	True	False	False	true	medium
MONDO:0000331	autoimmune_diseases | inflammatory_disease	dermatology | other	skin_disorder | immune_disorder | vascular_disorder	True	False	False	true	medium
MONDO:0002083	neurodegenerative_disease | cancer	oncology | genetics_and_genomics | hematatology	blood_bone_marrow_disorder | immune_disorder	False	True	False	false	very high
MONDO:0009716	neurodegenerative_disease | autoimmune_diseases | inflammatory_disease	dermatology | genetics_and_genomics	liver_disorder | blood_bone_marrow_disorder	False	False	False	false	high
MONDO:0009998	metabolic_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | pediatric | dermatology	blood_bone_marrow_disorder | immune_disorder | joint_disorder	False	False	False	false	high
MONDO:0009493	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | pediatric	spinal_disorder | joint_disorder	False	False	False	false	very high
MONDO:0005944	autoimmune_diseases | inflammatory_disease | infectious_disease is not in the list so: autoimmunediseases | inflammatorydisease	neurology | veterinary science | epidemiology | public health | microbiology | infectious diseases	immune_disorder | vascular_disorder	True	False	False	true	high
MONDO:0006953	autoimmune_diseases | inflammatory_disease	hematology | obstetrics_and_gynecology | pediatric | allergy_and_immunology	immune_disorder | blood_bone_marrow_disorder	False	False	False	true	high
MONDO:0019107	metabolic_disorder|anemia	hematology | genetics_and_genomics	blood_bone_marrow_disorder | liver_disorder | vascular_disorder	False	False	False	true	high
MONDO:0013276	metabolic_disorder | anemia	hematology | renal medicine	kidney_disorder | liver_disorder	False	False	False	false	medium
MONDO:0005942	metabolic_disorder | neurodegenerative_disease	pediatric | hepatology | neurology	liver_disorder | brain_disorder	False	False	False	false	high
MONDO:0009990	neurodegenerative_disease | inflammatory_disease	neurology|pediatric	brain_disorder | spinal_disorder	False	False	False	false	very high
MONDO:0017413	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	genetics_and_genomics | pediatric | dermatology	bone_disorder | joint_disorder | upper_gastrointestinal_disorder | other	False	False	False	false	high
MONDO:0013270	neurodegenerative_disease | congenital_variant is not a category in the list provided | metabolic_disorder	pediatric | genetics_and_genomics | neurology	brain_disorder | muscle_disorder	False	False	False	false	very high
MONDO:0010726	neurodegenerative_disease | mental_health_disorder	neurology | pediatric | genetics_and_genomics	brain_disorder | muscle_disorder	False	False	False	false	very high
MONDO:0005939	autoimmune_diseases|inflammatory_disease|cancer	neurology | oncology | pulmonology | pediatric	immune_disorder | lymphatic_disorder | other	True	False	False	true	medium
MONDO:0010653	adrenal_gland_disease|metabolic_disorder|autoimmune_diseases	endocrinology | genetics_and_genomics	kidney_disorder | endocrine_disorder	False	False	False	false	high
MONDO:0012043	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases|inflammatory_disease	genetics_and_genomics | ophthalmology	eye_disorder|bone_disorder	False	False	False	true	high
MONDO:0009957	neurodegenerative_disease | other	genetics_and_genomics | ophthalmology	eye_disorder|reproductive_system_disorder	False	False	False	false	medium
MONDO:0008364	autoimmune_diseases | inflammatory_disease	hematology | rheumatology	vascular_disorder | skin_disorder	False	False	False	false	medium
MONDO:0859219	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	genetics_and_genomics | neurology | ophthalmology | pediatrics | rheumatology	joint_disorder | blood_bone_marrow_disorder	False	False	False	false	high
MONDO:0016019	autoimmune_diseases | inflammatory_disease	neurology|pediatric	brain_disorder|immune_disorder	True	False	False	false	very high
MONDO:0007508	autoimmune_diseases|cancer	hematology | oncology	blood_bone_marrow_disorder | lymphatic_disorder | immune_disorder	False	False	False	false	high
MONDO:0007382	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	neurology | renal medicine	kidney_disorder | brain_disorder	False	False	False	false	high
MONDO:0009954	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	neurology | genetics_and_genomics	brain_disorder | eye_disorder	False	False	False	false	high
MONDO:0100220	autoimmune_diseases | inflammatory_disease	neurology | pulmonology | rheumatology	lung disorder | immune disorder | brain disorder	False	False	False	false	high
MONDO:0100215	autoimmune_diseases | inflammatory_disease	neurology | pulmonology | rheumatology	lung_disorder | brain_disorder | immune_disorder	True	False	False	false	high
MONDO:0044323	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease	genetics_and_genomics | neurology | pediatrics | psychiatry	joint_disorder | bone_disorder | immune_disorder	False	False	False	false	high
MONDO:0013624	metabolic_disorder | autoimmune_diseases	genetics_and_genomics | pediatric | rare_disease (not listed, but implied) is removed and replaced with genetics_and_genomics and pediatric	muscle_disorder | joint_disorder	False	False	False	false	high
MONDO:0859143	neurodegenerative_disease | autoimmune_diseases | inflammatory_disease	neurology | genetics_and_genomics	ear_disorder | throat_disorder | upper_gastrointestinal_disorder	False	False	False	false	high
MONDO:0009874	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | endocrinology | pediatric	endocrine_disorder | other	False	False	True	false	very high
MONDO:0859331	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	genetics_and_genomics | pediatric	brain_disorder | bone_disorder | eye_disorder | joint_disorder | skeletal_system_disorder is not in the list so: brain_disorder | bone_disorder | eye_disorder | joint_disorder	False	False	False	false	high
MONDO:0100150	neurodegenerative_disease | muscle_disorder	genetics_and_genomics | orthopaedic | neurology	muscle_disorder|spinal_disorder	False	False	False	false	very high
MONDO:0100437	neurodegenerative_disease | inflammatory_disease | metabolic_disorder | autoimmune_diseases | anemia	genetics_and_genomics | ophthalmology	eye_disorder|muscle_disorder|spinal_disorder	False	False	False	true	high
MONDO:0100368	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	genetics_and_genomics | ophthalmology	eye_disorder|recessive_retinopathy	False	False	False	true	high
MONDO:0100452	neurodegenerative_disease | genetic_disorder	genetics_and_genomics | ophthalmology	eye_disorder|	False	False	False	false	high
MONDO:0100442	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	genetics_and_genomics | ophthalmology	eye_disorder|muscle_disorder	False	False	False	false	high
MONDO:0800399	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | ophthalmology	eye_disorder|muscle_disorder	False	False	False	false	high
MONDO:0800400	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	genetics_and_genomics | ophthalmology	eye_disorder | brain_disorder	False	False	False	false	high
MONDO:0100444	neurodegenerative_disease | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | ophthalmology	eye_disorder | eye_disorder	False	False	False	false	high
MONDO:0013115	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease	neurology|genetics_and_genomics	kidney_disorder|urinary_tract_disorder|lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	False	False	False	false	high
MONDO:0012764	neurodegenerative_disease | metabolic_disorder	neurology | genetics_and_genomics | pediatric	brain_disorder | eye_disorder | spinal_disorder	False	False	False	false	high
MONDO:0011202	neurodegenerative_disease | autoimmune_diseases | inflammatory_disease	pediatric | otolaryngology	ear_disorder | throat_disorder | upper_gastrointestinal_disorder | lymphatic_disorder	False	False	False	false	high
MONDO:0012783	metabolic_disorder|congenital_disorder_of_glycosylation	genetics_and_genomics | pediatric | other	liver_disorder | other	False	False	True	false	very high
MONDO:0700216	cancer|inflammatory_disease|autoimmune_diseases	oncology|genetics_and_genomics	kidney_disorder | vascular_disorder	False	True	False	true	high
MONDO:0005937	neurodegenerative_disease | mental_health_disorder	neurology | psychiatry	brain_disorder | spinal_disorder	False	False	False	true	high
MONDO:0033980	cancer | neurodegenerative_disease | other	oncology | genetics_and_genomics	brain_disorder|spinal_disorder	False	True	False	true	high
MONDO:0957266	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | pediatric	bone_disorder | endocrine_disorder	False	False	False	true	very high
MONDO:0100443	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | ophthalmology | pediatric	eye_disorder | muscle_disorder	False	False	False	true	medium
MONDO:0800099	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | ophthalmology	eye_disorder | eye_disorder	False	False	False	false	high
MONDO:0800100	metabolic_disorder | neurodegenerative_disease	genetics_and_genomics | ophthalmology	eye_disorder|upper_gastrointestinal_disorder	False	False	False	false	medium
MONDO:0014955	neurodegenerative_disease | autoimmune_diseases	genetics_and_genomics | ophthalmology	eye_disorder | eye_disorder | eye_disorder	False	False	False	false	high
MONDO:0100557	cardiovascular_disorder|congenital_heart_disorder	cardiology | genetics_and_genomics | pediatric	heart_disorder|congenital_heart_disorder	False	False	False	false	high
MONDO:0021060	neurodegenerative_disease|metabolic_disorder|inflammatory_disease	neurology | ophthalmology	liver_disorder | eye_disorder | upper_gastrointestinal_disorder	False	False	False	false	high
MONDO:0700274	cancer | cancer predisposition	genetics_and_genomics | oncology	reproductive_system_disorder | cancer_predisposition	False	True	False	true	very high
MONDO:0700273	| cancer | other | cancer predisposition	genetics_and_genomics | oncology | obstetrics_and_gynecology	reproductive_system_disorder | cancer_predisposition	False	True	False	true	high
MONDO:0100448	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	genetics_and_genomics | ophthalmology	eye_disorder|retinal_disorder	False	False	False	false	high
MONDO:0008710	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | pediatric | obstetrics_and_gynecology | neurology | oncology | cardiology | pulmonology | other	bone_disorder | skin_disorder | joint_disorder | liver_disorder	False	False	False	false	high
MONDO:0018103	autoimmune_diseases | inflammatory_disease	dermatology | genetics_and_genomics	skin_disorder | hair_disorder	True	False	False	false	high
MONDO:0001118	inflammatory_disease|autoimmune_diseases	dermatology | other	immune_disorder | skin_disorder	True	False	False	true	medium
MONDO:0011136	metabolic_disorder | anemia	genetics_and_genomics|hematology	blood_bone_marrow_disorder | vascular_disorder	False	False	False	true	high
MONDO:0010816	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	neurology | genetics_and_genomics	blood_bone_marrow_disorder | liver_disorder | upper_gastrointestinal_disorder | skin_disorder	False	False	False	false	very high
MONDO:0019186	autoimmune_diseases | inflammatory_disease	| pulmonology | hematology | hepatology | renal medicine | other	liver_disorder | lung_disorder | immune_disorder	True	False	False	true	medium
MONDO:0009943	adrenal_gland_disease | cancer | inflammatory_disease	pediatric | oncology	blood_bone_marrow_disorder | bone_disorder	False	False	False	true	medium
